Transaction_ID,Date,Year,Quarter,City,City_Tier,State,Category,Platform,Payment_Method,Revenue_USD,Revenue_INR,GST_Rate_Pct,Customer_Rating,Is_Returned,Device_Type,Internet_Type
IND-2008153,18-08-2022,2022,Q3,Kolkata,Tier-1,West Bengal,Health & Beauty,Myntra,Debit Card,57.09,4767,5,4.5,FALSE,Mobile,3G
IND-2008154,23-12-2017,2017,Q4,Hyderabad,Tier-1,Telangana,Sports & Outdoors,JioMart,Cash on Delivery,64.04,5347,18,4.6,FALSE,Mobile,WiFi
IND-2008155,10-05-2019,2019,Q2,Delhi,Tier-1,Delhi,Electronics,Myntra,Debit Card,534.76,44652,12,4.7,FALSE,Mobile,WiFi
IND-2008156,01-01-2023,2023,Q1,Hyderabad,Tier-1,Telangana,Automotive,Nykaa,UPI,473.12,39506,5,4.5,FALSE,Tablet,4G
IND-2008157,06-12-2017,2017,Q4,Ahmedabad,Tier-2,Gujarat,Automotive,JioMart,UPI,561.49,46884,12,4.7,FALSE,Mobile,WiFi
IND-2008158,30-12-2016,2016,Q4,Ahmedabad,Tier-2,Gujarat,Fashion & Apparel,Snapdeal,UPI,62.35,5206,28,4.5,FALSE,Mobile,5G
IND-2008159,08-07-2023,2023,Q3,Jaipur,Tier-2,Rajasthan,Automotive,Nykaa,UPI,566.44,47298,18,4.1,FALSE,Desktop,5G
IND-2008160,16-05-2022,2022,Q2,Lucknow,Tier-2,Uttar Pradesh,Books & Media,JioMart,UPI,38.02,3175,5,3,TRUE,Tablet,5G
IND-2008161,18-12-2019,2019,Q4,Surat,Tier-2,Gujarat,Electronics,Ajio,Debit Card,282.37,23578,18,4.6,FALSE,Tablet,WiFi
IND-2008162,24-02-2024,2024,Q1,Kolkata,Tier-1,West Bengal,Automotive,Flipkart,Credit Card,426.88,35644,18,4.2,FALSE,Mobile,5G
IND-2008163,03-05-2022,2022,Q2,Delhi,Tier-1,Delhi,Books & Media,Tata Cliq,UPI,32.5,2714,28,3.8,FALSE,Mobile,WiFi
IND-2008164,17-07-2021,2021,Q3,Bengaluru,Tier-1,Karnataka,Home & Furniture,Amazon India,Net Banking,161.44,13480,28,3.5,FALSE,Mobile,WiFi
IND-2008165,02-07-2015,2015,Q3,Surat,Tier-2,Gujarat,Health & Beauty,Meesho,Credit Card,41.04,3427,5,2.7,FALSE,Mobile,4G
IND-2008166,25-01-2020,2020,Q1,Delhi,Tier-1,Delhi,Grocery & Food,Amazon India,Wallet,46.48,3881,5,2.8,FALSE,Mobile,4G
IND-2008167,12-02-2022,2022,Q1,Ahmedabad,Tier-2,Gujarat,Jewellery & Watches,Amazon India,Credit Card,276.3,23071,28,5,FALSE,Mobile,4G
IND-2008168,15-04-2018,2018,Q2,Jaipur,Tier-2,Rajasthan,Jewellery & Watches,Amazon India,Debit Card,433.35,36185,18,2.8,FALSE,Desktop,Broadband
IND-2008169,30-11-2016,2016,Q4,Bengaluru,Tier-1,Karnataka,Home & Furniture,Flipkart,Net Banking,150.42,12560,12,3,FALSE,Mobile,4G
IND-2008170,29-12-2021,2021,Q4,Chandigarh,Tier-2,Punjab,Toys & Games,Amazon India,Cash on Delivery,50.16,4188,18,4.6,FALSE,Mobile,4G
IND-2008171,30-05-2019,2019,Q2,Ahmedabad,Tier-2,Gujarat,Automotive,Myntra,Cash on Delivery,419.67,35042,28,2.8,FALSE,Desktop,WiFi
IND-2008172,17-06-2024,2024,Q2,Kolkata,Tier-1,West Bengal,Sports & Outdoors,Nykaa,Credit Card,130.49,10896,28,4.8,FALSE,Mobile,4G
IND-2008173,09-09-2016,2016,Q3,Pune,Tier-1,Maharashtra,Automotive,JioMart,UPI,417.1,34828,12,4.7,FALSE,Tablet,WiFi
IND-2008174,24-10-2015,2015,Q4,Kolkata,Tier-1,West Bengal,Grocery & Food,Tata Cliq,UPI,30.1,2513,18,3.3,FALSE,Desktop,5G
IND-2008175,01-11-2018,2018,Q4,Chennai,Tier-1,Tamil Nadu,Toys & Games,BigBasket,Debit Card,28.74,2400,18,3.5,FALSE,Desktop,4G
IND-2008176,06-05-2022,2022,Q2,Kolkata,Tier-1,West Bengal,Home & Furniture,JioMart,Debit Card,214.09,17877,12,3.7,TRUE,Mobile,Broadband
IND-2008177,13-06-2019,2019,Q2,Pune,Tier-1,Maharashtra,Books & Media,Ajio,Debit Card,27.62,2306,18,3.6,FALSE,Mobile,WiFi
IND-2008178,17-06-2023,2023,Q2,Hyderabad,Tier-1,Telangana,Sports & Outdoors,Nykaa,BNPL,98.06,8188,18,4.2,FALSE,Mobile,5G
IND-2008179,12-05-2023,2023,Q2,Jaipur,Tier-2,Rajasthan,Fashion & Apparel,Flipkart,Cash on Delivery,133.42,11141,28,3.5,FALSE,Mobile,3G
IND-2008180,27-06-2017,2017,Q2,Surat,Tier-2,Gujarat,Books & Media,Ajio,UPI,18.79,1569,28,3,TRUE,Mobile,5G
IND-2008181,31-08-2019,2019,Q3,Lucknow,Tier-2,Uttar Pradesh,Sports & Outdoors,Flipkart,UPI,111.44,9305,18,2.6,FALSE,Mobile,Broadband
IND-2008182,26-05-2024,2024,Q2,Chennai,Tier-1,Tamil Nadu,Fashion & Apparel,Amazon India,Cash on Delivery,104.66,8739,28,2.5,FALSE,Mobile,4G
IND-2008183,22-04-2023,2023,Q2,Bengaluru,Tier-1,Karnataka,Health & Beauty,Meesho,UPI,114.05,9523,28,3.3,FALSE,Desktop,4G
IND-2008184,12-10-2018,2018,Q4,Ahmedabad,Tier-2,Gujarat,Automotive,Meesho,UPI,502.22,41935,28,4.2,FALSE,Desktop,4G
IND-2008185,15-02-2019,2019,Q1,Chandigarh,Tier-2,Punjab,Home & Furniture,Tata Cliq,Cash on Delivery,147.8,12341,18,4.5,TRUE,Tablet,3G
IND-2008186,29-11-2017,2017,Q4,Chennai,Tier-1,Tamil Nadu,Fashion & Apparel,Amazon India,UPI,64.94,5422,12,2.8,FALSE,Mobile,5G
IND-2008187,09-05-2024,2024,Q2,Lucknow,Tier-2,Uttar Pradesh,Sports & Outdoors,JioMart,Wallet,192.61,16083,12,4.4,FALSE,Tablet,5G
IND-2008188,07-06-2023,2023,Q2,Lucknow,Tier-2,Uttar Pradesh,Grocery & Food,Meesho,UPI,45.43,3793,18,2.7,FALSE,Mobile,WiFi
IND-2008189,04-07-2019,2019,Q3,Jaipur,Tier-2,Rajasthan,Health & Beauty,Tata Cliq,Cash on Delivery,49.17,4106,28,3.7,FALSE,Mobile,WiFi
IND-2008190,28-05-2015,2015,Q2,Delhi,Tier-1,Delhi,Jewellery & Watches,Myntra,Debit Card,222.18,18552,18,3.1,FALSE,Mobile,5G
IND-2008191,02-10-2021,2021,Q4,Lucknow,Tier-2,Uttar Pradesh,Books & Media,Amazon India,Debit Card,29.45,2459,28,4.7,FALSE,Mobile,Broadband
IND-2008192,02-06-2023,2023,Q2,Hyderabad,Tier-1,Telangana,Home & Furniture,BigBasket,Cash on Delivery,161.34,13472,18,4.6,FALSE,Mobile,WiFi
IND-2008193,31-01-2015,2015,Q1,Ahmedabad,Tier-2,Gujarat,Grocery & Food,Ajio,Net Banking,21.74,1815,18,2.6,FALSE,Mobile,4G
IND-2008194,17-07-2018,2018,Q3,Chennai,Tier-1,Tamil Nadu,Fashion & Apparel,Nykaa,UPI,55.54,4638,18,4.8,FALSE,Mobile,4G
IND-2008195,03-05-2018,2018,Q2,Bengaluru,Tier-1,Karnataka,Fashion & Apparel,Flipkart,Net Banking,91.78,7664,5,3.8,FALSE,Desktop,4G
IND-2008196,12-07-2020,2020,Q3,Jaipur,Tier-2,Rajasthan,Automotive,Meesho,UPI,375.26,31334,5,3.1,FALSE,Mobile,4G
IND-2008197,13-01-2015,2015,Q1,Chennai,Tier-1,Tamil Nadu,Sports & Outdoors,Nykaa,UPI,49.23,4111,12,3,FALSE,Mobile,Broadband
IND-2008198,19-08-2018,2018,Q3,Mumbai,Tier-1,Maharashtra,Sports & Outdoors,Amazon India,UPI,85.84,7168,12,2.7,FALSE,Mobile,4G
IND-2008199,21-12-2021,2021,Q4,Delhi,Tier-1,Delhi,Fashion & Apparel,Myntra,Credit Card,107.19,8950,28,3.4,FALSE,Mobile,WiFi
IND-2008200,28-06-2017,2017,Q2,Hyderabad,Tier-1,Telangana,Jewellery & Watches,Myntra,Debit Card,250.31,20901,18,4.3,FALSE,Mobile,3G
IND-2008201,26-01-2019,2019,Q1,Bengaluru,Tier-1,Karnataka,Automotive,Tata Cliq,Cash on Delivery,513.47,42875,28,2.6,FALSE,Mobile,4G
IND-2008202,22-03-2015,2015,Q1,Ahmedabad,Tier-2,Gujarat,Toys & Games,Snapdeal,UPI,42.15,3520,12,4,FALSE,Mobile,4G
IND-2008203,21-09-2024,2024,Q3,Chandigarh,Tier-2,Punjab,Fashion & Apparel,Nykaa,BNPL,73.11,6105,12,3.9,FALSE,Desktop,WiFi
IND-2008204,30-12-2024,2024,Q4,Chennai,Tier-1,Tamil Nadu,Home & Furniture,BigBasket,Credit Card,219.49,18327,5,4.6,TRUE,Mobile,WiFi
IND-2008205,29-06-2024,2024,Q2,Mumbai,Tier-1,Maharashtra,Jewellery & Watches,Ajio,UPI,352.21,29410,28,4.2,FALSE,Mobile,4G
IND-2008206,07-12-2016,2016,Q4,Pune,Tier-1,Maharashtra,Home & Furniture,Meesho,Debit Card,134.51,11232,18,4,FALSE,Mobile,4G
IND-2008207,31-12-2023,2023,Q4,Bengaluru,Tier-1,Karnataka,Home & Furniture,Flipkart,Debit Card,230.74,19267,18,5,FALSE,Mobile,4G
IND-2008208,09-05-2023,2023,Q2,Jaipur,Tier-2,Rajasthan,Books & Media,Amazon India,Credit Card,29.27,2444,18,3,TRUE,Mobile,4G
IND-2008209,22-06-2022,2022,Q2,Lucknow,Tier-2,Uttar Pradesh,Home & Furniture,Snapdeal,Credit Card,163.82,13679,5,3.7,FALSE,Mobile,WiFi
IND-2008210,03-01-2017,2017,Q1,Chandigarh,Tier-2,Punjab,Fashion & Apparel,Myntra,Cash on Delivery,93.49,7806,18,4.4,FALSE,Mobile,WiFi
IND-2008211,03-01-2019,2019,Q1,Delhi,Tier-1,Delhi,Jewellery & Watches,Amazon India,UPI,375.37,31343,18,2.6,FALSE,Mobile,4G
IND-2008212,07-03-2016,2016,Q1,Chennai,Tier-1,Tamil Nadu,Automotive,Ajio,Credit Card,213.3,17811,18,4.8,FALSE,Tablet,Broadband
IND-2008213,30-05-2017,2017,Q2,Pune,Tier-1,Maharashtra,Home & Furniture,BigBasket,Net Banking,117.4,9803,18,4.7,FALSE,Tablet,WiFi
IND-2008214,16-09-2023,2023,Q3,Jaipur,Tier-2,Rajasthan,Books & Media,Flipkart,Credit Card,33.81,2823,28,3.3,TRUE,Mobile,3G
IND-2008215,06-07-2016,2016,Q3,Chennai,Tier-1,Tamil Nadu,Health & Beauty,Meesho,Debit Card,47.43,3960,18,4.1,FALSE,Mobile,5G
IND-2008216,06-09-2019,2019,Q3,Pune,Tier-1,Maharashtra,Toys & Games,Nykaa,UPI,60.19,5026,18,3.5,FALSE,Desktop,4G
IND-2008217,10-02-2023,2023,Q1,Jaipur,Tier-2,Rajasthan,Books & Media,Meesho,Cash on Delivery,36.19,3022,5,4.2,FALSE,Mobile,4G
IND-2008218,09-09-2024,2024,Q3,Delhi,Tier-1,Delhi,Sports & Outdoors,Ajio,UPI,156.71,13085,18,4.6,FALSE,Mobile,Broadband
IND-2008219,07-05-2021,2021,Q2,Bengaluru,Tier-1,Karnataka,Books & Media,JioMart,UPI,46.84,3911,12,2.7,FALSE,Mobile,WiFi
IND-2008220,09-09-2016,2016,Q3,Jaipur,Tier-2,Rajasthan,Toys & Games,Nykaa,UPI,38.87,3246,28,4.7,FALSE,Mobile,3G
IND-2008221,03-06-2021,2021,Q2,Surat,Tier-2,Gujarat,Grocery & Food,Snapdeal,Credit Card,36.79,3072,5,4.5,FALSE,Mobile,4G
IND-2008222,03-07-2022,2022,Q3,Pune,Tier-1,Maharashtra,Jewellery & Watches,Tata Cliq,Debit Card,235.8,19689,5,3.8,FALSE,Mobile,4G
IND-2008223,12-08-2017,2017,Q3,Jaipur,Tier-2,Rajasthan,Home & Furniture,Tata Cliq,UPI,160.69,13418,5,3.3,TRUE,Mobile,5G
IND-2008224,27-11-2017,2017,Q4,Lucknow,Tier-2,Uttar Pradesh,Sports & Outdoors,BigBasket,UPI,89.6,7482,12,4.3,TRUE,Tablet,WiFi
IND-2008225,14-02-2022,2022,Q1,Lucknow,Tier-2,Uttar Pradesh,Health & Beauty,BigBasket,BNPL,61.55,5139,18,3.9,FALSE,Mobile,WiFi
IND-2008226,18-11-2017,2017,Q4,Chennai,Tier-1,Tamil Nadu,Books & Media,Flipkart,Debit Card,35.49,2963,28,2.7,FALSE,Mobile,WiFi
IND-2008227,13-12-2024,2024,Q4,Ahmedabad,Tier-2,Gujarat,Toys & Games,Amazon India,UPI,75.74,6324,12,3.6,FALSE,Mobile,4G
IND-2008228,28-10-2017,2017,Q4,Chennai,Tier-1,Tamil Nadu,Health & Beauty,Snapdeal,UPI,33.83,2825,18,4.8,FALSE,Tablet,4G
IND-2008229,12-07-2018,2018,Q3,Kolkata,Tier-1,West Bengal,Toys & Games,Nykaa,UPI,69.39,5794,12,4.1,FALSE,Mobile,WiFi
IND-2008230,09-10-2022,2022,Q4,Surat,Tier-2,Gujarat,Sports & Outdoors,Meesho,UPI,107.6,8985,5,4.3,TRUE,Mobile,Broadband
IND-2008231,21-07-2020,2020,Q3,Chennai,Tier-1,Tamil Nadu,Fashion & Apparel,Snapdeal,Net Banking,161.24,13464,28,3.4,FALSE,Desktop,5G
IND-2008232,13-06-2018,2018,Q2,Kolkata,Tier-1,West Bengal,Books & Media,Nykaa,Cash on Delivery,35.16,2936,18,5,TRUE,Mobile,4G
IND-2008233,29-10-2022,2022,Q4,Chennai,Tier-1,Tamil Nadu,Books & Media,BigBasket,Debit Card,30.01,2506,5,3.4,FALSE,Mobile,WiFi
IND-2008234,03-08-2024,2024,Q3,Kolkata,Tier-1,West Bengal,Sports & Outdoors,Amazon India,Credit Card,93.31,7791,18,4.5,FALSE,Desktop,4G
IND-2008235,21-08-2023,2023,Q3,Pune,Tier-1,Maharashtra,Health & Beauty,Flipkart,Credit Card,41.51,3466,18,3.7,FALSE,Mobile,5G
IND-2008236,05-04-2019,2019,Q2,Bengaluru,Tier-1,Karnataka,Electronics,Myntra,Net Banking,472.71,39471,28,4.7,FALSE,Mobile,4G
IND-2008237,28-09-2018,2018,Q3,Delhi,Tier-1,Delhi,Home & Furniture,Tata Cliq,Debit Card,202.36,16897,18,2.8,FALSE,Mobile,5G
IND-2008238,24-10-2020,2020,Q4,Chandigarh,Tier-2,Punjab,Jewellery & Watches,BigBasket,UPI,366.96,30641,18,4.7,FALSE,Mobile,4G
IND-2008239,14-04-2020,2020,Q2,Chennai,Tier-1,Tamil Nadu,Electronics,Ajio,UPI,203.45,16988,18,4.6,FALSE,Desktop,WiFi
IND-2008240,19-12-2017,2017,Q4,Kolkata,Tier-1,West Bengal,Books & Media,Snapdeal,UPI,12.42,1037,5,4.9,FALSE,Tablet,5G
IND-2008241,10-08-2022,2022,Q3,Kolkata,Tier-1,West Bengal,Automotive,BigBasket,Credit Card,470.25,39266,18,3.6,FALSE,Mobile,4G
IND-2008242,18-09-2015,2015,Q3,Bengaluru,Tier-1,Karnataka,Electronics,BigBasket,Credit Card,355.53,29687,18,2.9,FALSE,Mobile,WiFi
IND-2008243,08-07-2018,2018,Q3,Mumbai,Tier-1,Maharashtra,Toys & Games,Amazon India,Net Banking,60.85,5081,28,4.6,FALSE,Desktop,4G
IND-2008244,31-07-2022,2022,Q3,Surat,Tier-2,Gujarat,Electronics,Nykaa,Cash on Delivery,239.42,19992,28,3.2,TRUE,Mobile,Broadband
IND-2008245,23-06-2016,2016,Q2,Chandigarh,Tier-2,Punjab,Fashion & Apparel,Nykaa,UPI,59.48,4967,18,4.6,FALSE,Desktop,5G
IND-2008246,29-04-2018,2018,Q2,Jaipur,Tier-2,Rajasthan,Toys & Games,Ajio,Debit Card,57.96,4840,12,3.2,FALSE,Mobile,WiFi
IND-2008247,22-10-2015,2015,Q4,Hyderabad,Tier-1,Telangana,Home & Furniture,Nykaa,Credit Card,79.43,6632,12,2.8,FALSE,Mobile,Broadband
IND-2008248,09-10-2021,2021,Q4,Mumbai,Tier-1,Maharashtra,Grocery & Food,BigBasket,UPI,44.27,3697,12,4.4,FALSE,Mobile,4G
IND-2008249,26-03-2020,2020,Q1,Delhi,Tier-1,Delhi,Jewellery & Watches,Tata Cliq,Credit Card,559.65,46731,18,5,TRUE,Mobile,4G
IND-2008250,14-05-2022,2022,Q2,Pune,Tier-1,Maharashtra,Automotive,Flipkart,Cash on Delivery,328.58,27436,28,2.6,TRUE,Tablet,WiFi
IND-2008251,05-06-2021,2021,Q2,Hyderabad,Tier-1,Telangana,Home & Furniture,Snapdeal,Debit Card,211.04,17622,5,4.9,FALSE,Mobile,WiFi
IND-2008252,11-09-2022,2022,Q3,Kolkata,Tier-1,West Bengal,Electronics,JioMart,Net Banking,256.97,21457,5,3.6,FALSE,Mobile,5G
IND-2008253,24-08-2015,2015,Q3,Kolkata,Tier-1,West Bengal,Health & Beauty,JioMart,UPI,36.77,3070,18,4.4,TRUE,Mobile,4G
IND-2008254,29-05-2023,2023,Q2,Chennai,Tier-1,Tamil Nadu,Jewellery & Watches,Amazon India,UPI,438.75,36636,18,3.3,FALSE,Mobile,4G
IND-2008255,25-10-2024,2024,Q4,Chandigarh,Tier-2,Punjab,Electronics,Tata Cliq,Cash on Delivery,172.52,14405,18,3.6,TRUE,Desktop,5G
IND-2008256,01-05-2018,2018,Q2,Hyderabad,Tier-1,Telangana,Jewellery & Watches,Nykaa,UPI,343.17,28655,18,2.6,FALSE,Desktop,WiFi
IND-2008257,10-07-2021,2021,Q3,Chandigarh,Tier-2,Punjab,Automotive,Amazon India,UPI,373.34,31174,12,2.7,FALSE,Mobile,5G
IND-2008258,31-12-2017,2017,Q4,Chennai,Tier-1,Tamil Nadu,Sports & Outdoors,BigBasket,Credit Card,77.22,6448,18,3.4,FALSE,Tablet,4G
IND-2008259,12-07-2019,2019,Q3,Surat,Tier-2,Gujarat,Sports & Outdoors,Flipkart,Debit Card,156.26,13048,18,4.4,FALSE,Desktop,WiFi
IND-2008260,04-02-2019,2019,Q1,Jaipur,Tier-2,Rajasthan,Electronics,Myntra,Wallet,323.75,27033,18,4.1,FALSE,Tablet,5G
IND-2008261,15-10-2015,2015,Q4,Mumbai,Tier-1,Maharashtra,Sports & Outdoors,JioMart,Credit Card,60.21,5028,18,5,FALSE,Mobile,5G
IND-2008262,09-07-2023,2023,Q3,Bengaluru,Tier-1,Karnataka,Health & Beauty,Amazon India,UPI,67.98,5676,28,3.6,TRUE,Mobile,WiFi
IND-2008263,01-02-2024,2024,Q1,Lucknow,Tier-2,Uttar Pradesh,Automotive,BigBasket,BNPL,969.46,80950,12,4.7,FALSE,Mobile,5G
IND-2008264,16-05-2024,2024,Q2,Bengaluru,Tier-1,Karnataka,Automotive,Snapdeal,BNPL,711.03,59371,28,4.1,TRUE,Desktop,WiFi
IND-2008265,12-08-2024,2024,Q3,Mumbai,Tier-1,Maharashtra,Fashion & Apparel,Snapdeal,UPI,148.72,12418,18,2.5,FALSE,Mobile,4G
IND-2008266,29-05-2022,2022,Q2,Surat,Tier-2,Gujarat,Automotive,Nykaa,UPI,462.76,38640,18,4,FALSE,Mobile,Broadband
IND-2008267,10-08-2021,2021,Q3,Hyderabad,Tier-1,Telangana,Sports & Outdoors,Nykaa,Cash on Delivery,72,6012,18,4.6,FALSE,Desktop,5G
IND-2008268,22-01-2019,2019,Q1,Surat,Tier-2,Gujarat,Home & Furniture,Meesho,Credit Card,195.71,16342,5,4.8,FALSE,Tablet,WiFi
IND-2008269,01-08-2021,2021,Q3,Hyderabad,Tier-1,Telangana,Grocery & Food,BigBasket,UPI,34.3,2864,28,4.7,FALSE,Desktop,4G
IND-2008270,02-10-2015,2015,Q4,Kolkata,Tier-1,West Bengal,Books & Media,Nykaa,Cash on Delivery,11.77,983,18,4.2,FALSE,Desktop,4G
IND-2008271,17-05-2019,2019,Q2,Jaipur,Tier-2,Rajasthan,Health & Beauty,Amazon India,Debit Card,62.16,5190,12,2.9,FALSE,Mobile,5G
IND-2008272,25-09-2016,2016,Q3,Chennai,Tier-1,Tamil Nadu,Fashion & Apparel,Tata Cliq,Net Banking,57.95,4839,12,2.9,TRUE,Mobile,4G
IND-2008273,24-07-2017,2017,Q3,Chennai,Tier-1,Tamil Nadu,Electronics,JioMart,Net Banking,188.46,15736,5,4.5,FALSE,Mobile,4G
IND-2008274,20-12-2021,2021,Q4,Mumbai,Tier-1,Maharashtra,Jewellery & Watches,Meesho,UPI,296.12,24726,5,3.2,FALSE,Mobile,Broadband
IND-2008275,20-12-2015,2015,Q4,Lucknow,Tier-2,Uttar Pradesh,Electronics,Nykaa,UPI,106.77,8915,18,3.6,FALSE,Mobile,4G
IND-2008276,26-10-2016,2016,Q4,Chandigarh,Tier-2,Punjab,Jewellery & Watches,Amazon India,UPI,222.74,18599,12,4.6,FALSE,Mobile,4G
IND-2008277,01-11-2019,2019,Q4,Surat,Tier-2,Gujarat,Toys & Games,BigBasket,UPI,45.7,3816,12,3.4,FALSE,Desktop,WiFi
IND-2008278,01-04-2017,2017,Q2,Lucknow,Tier-2,Uttar Pradesh,Sports & Outdoors,Amazon India,UPI,78.53,6557,12,3.9,FALSE,Desktop,WiFi
IND-2008279,14-03-2023,2023,Q1,Pune,Tier-1,Maharashtra,Automotive,Tata Cliq,BNPL,428.45,35776,18,4.8,FALSE,Mobile,WiFi
IND-2008280,25-07-2018,2018,Q3,Jaipur,Tier-2,Rajasthan,Sports & Outdoors,Meesho,Wallet,68.37,5709,12,4.3,FALSE,Desktop,4G
IND-2008281,05-07-2016,2016,Q3,Chandigarh,Tier-2,Punjab,Health & Beauty,Meesho,UPI,20.49,1711,12,4.1,FALSE,Mobile,WiFi
IND-2008282,08-09-2016,2016,Q3,Mumbai,Tier-1,Maharashtra,Sports & Outdoors,Flipkart,Net Banking,40.99,3423,5,3.7,FALSE,Desktop,5G
IND-2008283,23-04-2016,2016,Q2,Surat,Tier-2,Gujarat,Home & Furniture,JioMart,Net Banking,117.11,9779,18,4.5,FALSE,Mobile,4G
IND-2008284,29-03-2021,2021,Q1,Mumbai,Tier-1,Maharashtra,Health & Beauty,JioMart,Credit Card,61.77,5158,12,4.9,TRUE,Mobile,4G
IND-2008285,12-09-2022,2022,Q3,Hyderabad,Tier-1,Telangana,Grocery & Food,Meesho,Credit Card,38.41,3207,18,4.7,FALSE,Mobile,4G
IND-2008286,04-11-2021,2021,Q4,Surat,Tier-2,Gujarat,Toys & Games,Nykaa,Credit Card,56.57,4724,5,2.5,FALSE,Desktop,WiFi
IND-2008287,15-02-2023,2023,Q1,Chandigarh,Tier-2,Punjab,Health & Beauty,Amazon India,BNPL,61.68,5150,18,4.6,FALSE,Mobile,WiFi
IND-2008288,12-09-2023,2023,Q3,Mumbai,Tier-1,Maharashtra,Home & Furniture,Tata Cliq,Debit Card,399.78,33382,18,3.2,FALSE,Desktop,WiFi
IND-2008289,12-01-2019,2019,Q1,Mumbai,Tier-1,Maharashtra,Grocery & Food,Tata Cliq,Net Banking,25.07,2093,18,3.7,FALSE,Desktop,WiFi
IND-2008290,15-05-2022,2022,Q2,Mumbai,Tier-1,Maharashtra,Electronics,Ajio,Credit Card,410.74,34297,5,4.9,FALSE,Desktop,3G
IND-2008291,18-03-2016,2016,Q1,Mumbai,Tier-1,Maharashtra,Books & Media,Meesho,Net Banking,23.08,1927,5,3.3,FALSE,Mobile,WiFi
IND-2008292,09-05-2017,2017,Q2,Kolkata,Tier-1,West Bengal,Home & Furniture,Nykaa,Cash on Delivery,91.38,7630,18,4.9,FALSE,Desktop,WiFi
IND-2008293,13-01-2018,2018,Q1,Pune,Tier-1,Maharashtra,Automotive,Nykaa,BNPL,521.92,43580,18,3.9,FALSE,Mobile,WiFi
IND-2008294,16-09-2024,2024,Q3,Hyderabad,Tier-1,Telangana,Sports & Outdoors,BigBasket,UPI,79.75,6659,18,3.6,TRUE,Mobile,5G
IND-2008295,28-02-2020,2020,Q1,Surat,Tier-2,Gujarat,Automotive,Myntra,UPI,365.59,30527,18,2.6,FALSE,Tablet,WiFi
IND-2008296,31-10-2021,2021,Q4,Jaipur,Tier-2,Rajasthan,Health & Beauty,Amazon India,Credit Card,116.57,9734,5,2.7,TRUE,Mobile,5G
IND-2008297,21-10-2016,2016,Q4,Hyderabad,Tier-1,Telangana,Sports & Outdoors,Amazon India,Cash on Delivery,46.3,3866,28,3.7,FALSE,Desktop,WiFi
IND-2008298,03-11-2017,2017,Q4,Delhi,Tier-1,Delhi,Toys & Games,Snapdeal,Debit Card,40.79,3406,18,3,FALSE,Mobile,WiFi
IND-2008299,04-12-2017,2017,Q4,Chennai,Tier-1,Tamil Nadu,Grocery & Food,Flipkart,UPI,32.69,2730,5,3.1,FALSE,Mobile,5G
IND-2008300,29-07-2020,2020,Q3,Kolkata,Tier-1,West Bengal,Books & Media,Amazon India,UPI,15.85,1323,18,4.4,FALSE,Desktop,WiFi
IND-2008301,29-05-2022,2022,Q2,Delhi,Tier-1,Delhi,Electronics,Ajio,UPI,427.2,35671,18,3.2,FALSE,Mobile,4G
IND-2008302,01-12-2019,2019,Q4,Jaipur,Tier-2,Rajasthan,Automotive,Ajio,Cash on Delivery,432.28,36095,18,4.5,FALSE,Mobile,4G
IND-2008303,28-09-2021,2021,Q3,Kolkata,Tier-1,West Bengal,Jewellery & Watches,Ajio,Cash on Delivery,550.87,45998,28,4.7,FALSE,Mobile,4G
IND-2008304,11-05-2016,2016,Q2,Chandigarh,Tier-2,Punjab,Health & Beauty,Nykaa,UPI,40.33,3368,18,4.8,FALSE,Tablet,4G
IND-2008305,05-03-2017,2017,Q1,Bengaluru,Tier-1,Karnataka,Health & Beauty,Nykaa,Cash on Delivery,56.31,4702,18,5,FALSE,Desktop,4G
IND-2008306,16-08-2016,2016,Q3,Jaipur,Tier-2,Rajasthan,Health & Beauty,Meesho,Wallet,33.07,2761,18,3.6,FALSE,Mobile,4G
IND-2008307,14-02-2020,2020,Q1,Pune,Tier-1,Maharashtra,Home & Furniture,Tata Cliq,Credit Card,205.95,17197,18,3.7,FALSE,Desktop,WiFi
IND-2008308,30-04-2024,2024,Q2,Delhi,Tier-1,Delhi,Fashion & Apparel,Snapdeal,Debit Card,78.02,6515,18,3.5,FALSE,Desktop,4G
IND-2008309,03-02-2018,2018,Q1,Pune,Tier-1,Maharashtra,Automotive,BigBasket,BNPL,628.38,52470,18,3,FALSE,Mobile,5G
IND-2008310,13-10-2017,2017,Q4,Chennai,Tier-1,Tamil Nadu,Jewellery & Watches,Myntra,UPI,391.85,32719,12,4,FALSE,Mobile,4G
IND-2008311,02-04-2020,2020,Q2,Chandigarh,Tier-2,Punjab,Fashion & Apparel,Ajio,Cash on Delivery,76.44,6383,28,4.1,FALSE,Mobile,Broadband
IND-2008312,02-02-2024,2024,Q1,Chandigarh,Tier-2,Punjab,Fashion & Apparel,Myntra,Cash on Delivery,112.35,9381,28,3.3,TRUE,Desktop,Broadband
IND-2008313,14-01-2023,2023,Q1,Surat,Tier-2,Gujarat,Sports & Outdoors,Flipkart,Cash on Delivery,109.35,9131,18,4.7,FALSE,Desktop,4G
IND-2008314,26-04-2018,2018,Q2,Chandigarh,Tier-2,Punjab,Electronics,Myntra,Credit Card,129.43,10807,5,4.5,FALSE,Mobile,4G
